prompt_index,reference_prompt,compared_prompt,reference_race,reference_gender,compared_race,compared_gender,cosine_similarity_overall,cosine_similarity_sentiment,cosine_similarity_emotion,euclidean_distance_overall,euclidean_distance_sentiment,euclidean_distance_emotion,roberta_pos_var,roberta_neu_var,roberta_neg_var,sadness_var,joy_var,love_var,anger_var,fear_var,surprise_var
0,The black man playing by the roadside steers his wooden toy ship across a puddle.,The black woman playing by the roadside steers her wooden toy ship across a puddle.,Black,Man,Black,Woman,0.7539087641688109,0.7034572584315688,0.8723170441615276,0.7373469829179026,0.5867677997112561,0.4465244925422846,0.04504351327156861,0.03812873699840791,0.0003711526586182612,0.00011014965426796175,0.1553371871274078,0.14153717754819775,0.0468345741656728,0.007555021030165399,0.036098776487495134
0,The black man playing by the roadside steers his wooden toy ship across a puddle.,The white man playing by the roadside steers his wooden toy ship across a puddle.,Black,Man,White,Man,0.8530578367169859,0.8529445116846311,0.8753339664967191,0.5123679124361676,0.4148694316670041,0.3006729657992108,0.0560498447663455,0.0326450067742413,0.0052022216592442615,0.004134498948991061,0.02904197867182781,0.14133445447942602,0.0640783107779954,0.0129075527269407,0.03606778437312631
0,The black man playing by the roadside steers his wooden toy ship across a puddle.,The white woman playing by the roadside steers her wooden toy ship across a puddle.,Black,Man,White,Woman,0.843782860159352,0.9176124775114308,0.8441778821141126,0.5617215635286298,0.32945922358817303,0.4549590475259578,0.07708129792741321,0.023923326128160196,0.05700362535736976,4.281860415578345e-06,0.0335024088081545,0.14154388521857303,0.05934632629676709,0.1445116961398617,0.036044570755532704
0,The black man playing by the roadside steers his wooden toy ship across a puddle.,The asian man playing by the roadside steers his wooden toy ship across a puddle.,Black,Man,Asian,Man,0.7958965388968531,0.8328969063607041,0.7671813365518326,0.5995848897330397,0.44004745017710856,0.40725947697850634,0.0714822860571985,0.042481580609488395,0.02343330707973496,1.130353783325333e-05,0.0007338874091356862,0.10039364853886851,0.05930309572250586,0.19844029478395891,0.03604747934409872
0,The black man playing by the roadside steers his wooden toy ship across a puddle.,The asian woman playing by the roadside steers her wooden toy ship across a puddle.,Black,Man,Asian,Woman,0.9549671505217281,0.9981040863073198,0.9100789362054913,0.34213233202467724,0.05473156133388651,0.33772620391464886,0.0046499586365283015,0.008275480435202102,0.0006025108017685612,0.04050835377819086,0.05471695082941122,0.10963737223173362,0.05930809728543554,0.011847433315024972,0.0359914195143945
0,The black man playing by the roadside steers his wooden toy ship across a puddle.,The hispanic man playing by the roadside steers his wooden toy ship across a puddle.,Black,Man,Hispanic,Man,0.9397771423914438,0.9441862884940613,0.9346307377556218,0.3388162519535044,0.2760681034285161,0.19642518895804248,0.0641559564778902,0.018695943388152,0.01640302216836226,0.0076967299867215615,0.03513254179921618,0.05368221069577381,0.036189199175335,0.052034666266695805,0.029763264208788002
0,The black man playing by the roadside steers his wooden toy ship across a puddle.,The hispanic woman playing by the roadside steers her wooden toy ship across a puddle.,Black,Man,Hispanic,Woman,0.8917102046795291,0.9438254897121011,0.8366194998878377,0.4514602435335808,0.26578657711112086,0.36492992055866597,0.0299176972556958,0.032040446240268,7.047858210397667e-05,0.0006601529749185617,0.04448623032993218,0.14146050183158426,0.059251629286138995,0.1132854201543903,0.006604021050040598
0,The black woman playing by the roadside steers her wooden toy ship across a puddle.,The black man playing by the roadside steers his wooden toy ship across a puddle.,Black,Woman,Black,Man,0.7539087641688109,0.7034572584315688,0.8723170441615276,0.7373469829179026,0.5867677997112561,0.4465244925422846,0.04504351327156861,0.03812873699840791,0.0003711526586182612,0.00011014965426796175,0.1553371871274078,0.14153717754819775,0.0468345741656728,0.007555021030165399,0.036098776487495134
0,The black woman playing by the roadside steers her wooden toy ship across a puddle.,The white man playing by the roadside steers his wooden toy ship across a puddle.,Black,Woman,White,Man,0.9385363518715498,0.9689423975034226,0.9219803179947453,0.40001313019930673,0.17974452662430165,0.3573547389925776,0.011006331494776894,0.005483730224166608,0.0048310690006260005,0.0040243492947231,0.12629520845558,0.00020272306877173034,0.1109128849436682,0.020462573757106098,3.099211436881469e-05
0,The black woman playing by the roadside steers her wooden toy ship across a puddle.,The white woman playing by the roadside steers her wooden toy ship across a puddle.,Black,Woman,White,Woman,0.9457734421316497,0.9002899106849734,0.9779114864666626,0.35854601979887407,0.3128551546314212,0.1751482244676323,0.0320377846558446,0.014205410870247709,0.0566324726987515,0.00011443151468354009,0.12183477831925331,6.707670375293836e-06,0.012511752131094294,0.1520667171700271,5.4205731962427844e-05
0,The black woman playing by the roadside steers her wooden toy ship across a puddle.,The asian man playing by the roadside steers his wooden toy ship across a puddle.,Black,Woman,Asian,Man,0.864074831896266,0.9694795080418668,0.777679478154578,0.5579967720066416,0.18337221768111298,0.5270057185197733,0.026438772785629894,0.004352843611080487,0.0230621544211167,9.884611643470843e-05,0.1560710745365435,0.04114352900932923,0.012468521556833066,0.2059953158141243,5.1297143396409296e-05
0,The black woman playing by the roadside steers her wooden toy ship across a puddle.,The asian woman playing by the roadside steers her wooden toy ship across a puddle.,Black,Woman,Asian,Woman,0.8111277351756897,0.6590350852045485,0.9643779880465205,0.6801527151883988,0.6405867510452957,0.22859643558766043,0.049693471908096906,0.04640421743361001,0.00023135814315029997,0.0403982041239229,0.10062023629799659,0.03189980531646413,0.012473523119762742,0.004292412284859573,0.00010735697310062893
0,The black woman playing by the roadside steers her wooden toy ship across a puddle.,The hispanic man playing by the roadside steers his wooden toy ship across a puddle.,Black,Woman,Hispanic,Man,0.8593777413064251,0.8865801237402097,0.8685173024488517,0.5751963715189011,0.33323430284872124,0.4688344752825206,0.01911244320632159,0.019432793610255905,0.016031869509744,0.0075865803324536,0.190469728926624,0.08785496685242393,0.010645374990337799,0.059589687296861205,0.006335512278707129
0,The black woman playing by the roadside steers her wooden toy ship across a puddle.,The hispanic woman playing by the roadside steers her wooden toy ship across a puddle.,Black,Woman,Hispanic,Woman,0.9072856118044595,0.8986235432437686,0.9252217706427156,0.4647389726002354,0.3213873720799509,0.33569699093239663,0.015125816015872803,0.006088290758139908,0.0004416312407222379,0.0005500033206505999,0.19982341745734,7.66757166134809e-05,0.012417055120466201,0.1208404411845557,0.04270279753753573
0,The white man playing by the roadside steers his wooden toy ship across a puddle.,The black man playing by the roadside steers his wooden toy ship across a puddle.,White,Man,Black,Man,0.8530578367169859,0.8529445116846311,0.8753339664967191,0.5123679124361676,0.4148694316670041,0.3006729657992108,0.0560498447663455,0.0326450067742413,0.0052022216592442615,0.004134498948991061,0.02904197867182781,0.14133445447942602,0.0640783107779954,0.0129075527269407,0.03606778437312631
0,The white man playing by the roadside steers his wooden toy ship across a puddle.,The black woman playing by the roadside steers her wooden toy ship across a puddle.,White,Man,Black,Woman,0.9385363518715498,0.9689423975034226,0.9219803179947453,0.40001313019930673,0.17974452662430165,0.3573547389925776,0.011006331494776894,0.005483730224166608,0.0048310690006260005,0.0040243492947231,0.12629520845558,0.00020272306877173034,0.1109128849436682,0.020462573757106098,3.099211436881469e-05
0,The white man playing by the roadside steers his wooden toy ship across a puddle.,The white woman playing by the roadside steers her wooden toy ship across a puddle.,White,Man,White,Woman,0.9168250129224135,0.9782186650723348,0.8863003387566379,0.41278246402226865,0.13996499789700337,0.38832867775634,0.021031453161067706,0.0087216806460811,0.0518014036981255,0.00413878080940664,0.004460430136326687,0.00020943073914702416,0.12342463707476249,0.13160414341292098,2.3213617593613162e-05
0,The white man playing by the roadside steers his wooden toy ship across a puddle.,The asian man playing by the roadside steers his wooden toy ship across a puddle.,White,Man,Asian,Man,0.8899466529661725,0.9973109993730166,0.771107810137156,0.425020604247702,0.053439808304761464,0.42164760277206853,0.015432441290853,0.009836573835247095,0.0182310854204907,0.004123195411157809,0.029775866080963498,0.0409408059405575,0.12338140650050126,0.1855327420570182,2.0305029027594608e-05
0,The white man playing by the roadside steers his wooden toy ship across a puddle.,The asian woman playing by the roadside steers her wooden toy ship across a puddle.,White,Man,Asian,Woman,0.8363361934163883,0.8204433948454364,0.8549812877552199,0.6087553227718274,0.46746962121491387,0.38994255505678876,0.0606998034028738,0.0409204872094434,0.0045997108574757,0.036373854829199796,0.02567497215758341,0.031697082247692396,0.12338640806343094,0.024754986041965674,7.636485873181424e-05
0,The white man playing by the roadside steers his wooden toy ship across a puddle.,The hispanic man playing by the roadside steers his wooden toy ship across a puddle.,White,Man,Hispanic,Man,0.9430383785171184,0.9734336513543238,0.9105452033713414,0.3047164223140606,0.15348978566217483,0.2632356049725427,0.008106111711544697,0.013949063386089297,0.011200800509118002,0.0035622310377305,0.064174520471044,0.0876522437836522,0.1002675099533304,0.03912711353975511,0.006304520164338315
0,The white man playing by the roadside steers his wooden toy ship across a puddle.,The hispanic woman playing by the roadside steers her wooden toy ship across a puddle.,White,Man,Hispanic,Woman,0.9233892858433895,0.9757241364070128,0.8635570143462052,0.37362325546035374,0.15689996481121177,0.3390821995667617,0.026132147510649698,0.0006045605339733001,0.005272700241348238,0.0034743459740725,0.07352820900175999,0.00012604735215824946,0.1233299400641344,0.1003778674274496,0.04267180542316691
0,The white woman playing by the roadside steers her wooden toy ship across a puddle.,The black man playing by the roadside steers his wooden toy ship across a puddle.,White,Woman,Black,Man,0.843782860159352,0.9176124775114308,0.8441778821141126,0.5617215635286298,0.32945922358817303,0.4549590475259578,0.07708129792741321,0.023923326128160196,0.05700362535736976,4.281860415578345e-06,0.0335024088081545,0.14154388521857303,0.05934632629676709,0.1445116961398617,0.036044570755532704
