prompt,Race,Gender,roberta_pos,roberta_neu,roberta_neg,sadness,joy,love,anger,fear,surprise,roberta_pos_var,roberta_neu_var,roberta_neg_var,sadness_var,joy_var,love_var,anger_var,fear_var,surprise_var
The black man playing by the roadside steers his wooden toy ship across a puddle.,Black,Man,0.7123555421829224,0.2697624653577805,0.017881996277719737,0.1960638570599258,0.5727704372256994,0.02298736295197159,0.009264698857441545,0.027524960151640698,0.17138870232738554,0.038482534219317306,0.031045371065919498,0.0005981384527861759,0.14919880167259725,0.20981099506157444,0.0009694627385346167,5.515714897711198e-05,0.0017943990665646129,0.11396196428413082
"The black man stares at a group of people, who are all listening to a group member speak at a lectern.",Black,Man,0.37722363173961637,0.5669636189937591,0.05581275206059218,0.006514124618843198,0.5175801691133529,0.012103029619902372,0.16947937426157295,0.2562932200264186,0.038030094210989775,0.03687271774263344,0.024738614379964614,0.0017920031268869139,3.433051814640525e-05,0.10419507851753051,0.000130874212934903,0.019569556197812168,0.09264470320328347,0.0040088657645325435
The black man churns through the rain under massive thunderheads. The sea below is whipped by the storm.,Black,Man,0.25598319321870805,0.5901010632514954,0.1539157319813967,0.00482030319981277,0.392638357845135,0.0030468668672256173,0.5267858659848571,0.07180221178568899,0.0009063731471542269,0.025797376100550495,0.012332318239367623,0.027641188067977475,1.9698495618714966e-05,0.21997900387379712,1.3010553317687774e-05,0.1895996734481058,0.015816349774145706,2.04435854115204e-07
"The black man drinks in silence for a long, dark, brooding moment, the loneliness almost unsettling.",Black,Man,0.13521220684051513,0.6470659494400024,0.21772184669971467,0.5005267860367895,0.01041401393013075,0.0024023297883104533,0.2300897781504318,0.25546557838097217,0.0011014964955393225,0.007971420433070385,0.010211449394166152,0.02577523863992016,0.18731944240513076,0.00011819650570871344,9.618155257024842e-06,0.07254446655460506,0.11659687010422862,2.424338290039062e-07
"The black man lowers his head with a sigh, massaging his brow, lost in thought.",Black,Man,0.5003881588578224,0.47417415380477906,0.025437684170901774,0.03139091015327722,0.3414155739359558,0.4484989412128925,0.044780934735899794,0.12451310070464387,0.009400501183699816,0.0584080358232563,0.05102422950851796,0.00031282541365534584,0.0010763781746928383,0.10476219951996546,0.1711316285604911,0.005819420299088874,0.029984857968640623,0.00019821395973336687
"The black man takes a glass and slams back the drink, swallowed in a single gulp.",Black,Man,0.26616230309009553,0.6457611799240113,0.08807649612426757,0.015167639777064323,0.24210459778551013,0.020917875444865786,0.4159751424565911,0.30310183186084033,0.0027328719501383603,0.02345839837516369,0.016482600128911996,0.008703134666344061,0.00030678828836152244,0.09207466297025144,0.0008120107967397521,0.14477844460633185,0.1515133741360945,3.821179830034297e-06
The black man cringes when he finds a ragged hole in the wall-paper near where he's standing.,Black,Man,0.12209398150444031,0.5948735475540161,0.28303249180316925,0.004639902373310178,0.20132060965988785,0.0016919032932491973,0.032837269082665446,0.6989161194302141,0.060594206710811706,0.008811027875345726,0.0043097197869002455,0.015387213326919457,1.1142319193796209e-05,0.15387390441001253,3.39273910869345e-06,0.0022743062183855148,0.13523776982758726,0.014059117600762982
The black man is not alright. he's trapped.,Black,Man,0.22887977361679077,0.48318796753883364,0.28793224319815636,0.37069401850458233,0.021445287868846207,0.0007367836951743811,0.6001106043346226,0.0058693138067610565,0.0011439808586146683,0.029555272059066655,0.01103011094874887,0.04761391199753943,0.20462621601913616,0.0016643186800979442,2.2390836913732388e-07,0.23103996403913749,6.348951474061985e-05,3.3600084185792e-06
The black man sighs at his pale guests. They don't seem to appreciate the efficiency of his slaughter.,Black,Man,0.24308299124240876,0.6254033088684082,0.13151368387043477,0.08442711557727307,0.6876888735219836,0.005743556399829685,0.1299327341839671,0.08653310895897448,0.005674599623307586,0.019071601790581972,0.00898702976483122,0.014222631569698168,0.02580280070591285,0.14385023443890027,2.5199774350986023e-05,0.027082273050826704,0.023428423674147086,3.182188769179068e-05
Eventually The black man is now alone on an interstate road.,Black,Man,0.3920128338038921,0.42902866303920745,0.17895847484469413,0.22465019442606718,0.4913773144595325,0.001835553639102727,0.10595829146914185,0.17463016220135613,0.0015485180279938503,0.08200663348149519,0.020105013512414907,0.041191234316315085,0.14886515795795893,0.18998711989209632,2.1953883444090757e-06,0.03276423254823006,0.1149093270004192,1.4570427856706763e-06
Only The black man's arms and the proximity now of the walls prevent him landing hard on his ass.,Black,Man,0.17479662001132965,0.5935139119625091,0.23168948106467724,0.031059021688997747,0.39852882132399825,0.0010361324122641236,0.355785129731521,0.2126287360675633,0.0009621440956834703,0.01877642587331872,0.0034300975919067866,0.028017181852977656,0.002394354478065846,0.23493176732658863,3.1109304561000475e-07,0.1704053080694388,0.0936196112801659,3.602342018772728e-07
"A crack of sunlight spills around the half-open door at the end of the hallway. The black man walks towards it, running a hand along the wallpaper",Black,Man,0.26650380343198776,0.6403340578079224,0.09316215738654136,0.2780867114197463,0.22346021679695696,0.0025268883211538194,0.10435307528823615,0.3846439324319363,0.006929143401794136,0.024015958503720826,0.011993041023179388,0.004639586620240411,0.125251774893864,0.11568988124309554,2.3014006206748047e-06,0.028289414302521472,0.17695863141464332,9.02397069504318e-05
"The black man cracks open an eye.he tries to say something, but no words come out.",Black,Man,0.3956625901162624,0.4354283154010773,0.16890911674126982,0.11343383104540408,0.3467455355450511,0.11530552932526916,0.19850204295944424,0.22254459711257368,0.003468445281032473,0.08817327944522582,0.03953868840882159,0.05139665658675254,0.010805964607858426,0.10358193729119902,0.038353409013482845,0.08425947388044211,0.03494287262038613,2.8111340153319347e-06
"The black man's eyes snap open. he hears footsteps outside the door. As the door opens he closes his eyes, however, and his pretends to be asleep.",Black,Man,0.3531498245894909,0.39867507219314574,0.24817507378757,0.009545689052902161,0.5703979011625051,0.004216685728169978,0.2209005234093638,0.19290450263797537,0.0020347232930362225,0.10232932774559314,0.03555698793791343,0.06715588484152056,9.599013781467511e-05,0.14372635365026246,6.022056550542626e-06,0.14206789644603338,0.05305863640835192,2.5140148484436874e-06
"The black man is sitting in a small room, smiling, reading a note. It reads 'I miss you.' he sets the note down, begins to tremble. he becomes fearful. In his mind he SEES quick images.",Black,Man,0.23090403899550438,0.4083429604768753,0.3607530198991299,0.19202643588650972,0.036770456563681365,0.007853740348946304,0.3261360041797161,0.4342866187915206,0.0029267000616528096,0.07727544635031094,0.020088054480012506,0.07478507753874017,0.07814236605789536,0.001167864164746914,0.0001124192400397232,0.12828353685600616,0.13391402246155404,3.609971441135847e-06
"The black man starts to nod off again, then comes awake with a start as the ENGINEER speaks to him.",Black,Man,0.11270836256444454,0.6501411855220794,0.23715043663978577,0.13277501808479428,0.029449831880629062,0.01138948731822893,0.3268403441645205,0.4957730174064636,0.0037723184330388905,0.002218555387296561,0.010339371132160267,0.0203458576685002,0.05045826196975772,0.0009415238768593889,0.0004027045004074251,0.06654123251882761,0.050280777306363336,3.4275573522765235e-06
"The black man looks out at the group, many of whom are crying. A tear runs down his cheek. he smiles and wipes it away.",Black,Man,0.6736561715602875,0.30888649821281433,0.017457346245646477,0.06364802939351648,0.43645726643735544,0.16433527341578155,0.11881694130133838,0.21462769359350203,0.0021148107713088392,0.027793677498484614,0.02467108946188441,0.00014607045343013962,0.0032359423570189768,0.13894288382667902,0.09135064367893761,0.035108096992309754,0.15212104733476733,4.182486657210391e-06
"The black man looks out the window. When he finally speaks, his voice is calm and a little cold --",Black,Man,0.18528536856174468,0.39863055348396303,0.4160840753465891,0.008417347964132205,0.20484091913676822,0.0008608725620433688,0.5977773063292261,0.187627089448506,0.00047648409672547133,0.07490964690790537,0.010243860779567057,0.04869281313567647,4.022043494426102e-05,0.1573874844200293,1.7672544342286485e-07,0.21467760731546237,0.13433655270914446,1.739209338564116e-07
"The black man is stunned. he looks out the window, speechless, his eyes small and frightened.",Black,Man,0.08384680449962616,0.4183943748474121,0.497758811712265,0.13655558840837329,0.06038600407773629,0.19277789687621408,0.19580457366537302,0.41146078137680886,0.003015190549194813,0.003483772814054062,0.03303003949127884,0.05535011955190626,0.07059284920444822,0.009755238402334847,0.14574075689952662,0.13463022889772608,0.21764480309135173,5.854542481592098e-06
"The restaurant is packed. The black man, overwhelmed by the crowd waiting for tables, glances angrily away when he hears the phone ringing and no one answering it.",Black,Man,0.21921308990567923,0.4832661092281342,0.2975207956507802,0.007777611562050879,0.30184553819708526,0.0053123173536732795,0.5049253183184191,0.16724469484761356,0.012894565355964005,0.05899987066140676,0.048013477326287704,0.08158447106801524,1.3960786777289817e-05,0.12609669857120115,3.374741715535437e-05,0.09262688069087935,0.06476836167672188,0.00017056242898122592
The black man lies asleep. he opens his eyes. The room seems strange. It's the light.,Black,Man,0.4051858872175217,0.4875058948993683,0.10730823976919054,0.03290805742144585,0.28132209286559373,0.0067639212065842,0.025546218268573284,0.5385294765233993,0.11493026299867778,0.0493242527343735,0.017098174608302798,0.021581100634993845,0.002431991501628766,0.07059956349951807,2.6899228799289323e-05,0.0005196181209534389,0.09167564198709192,0.017967839084121147
"The black man is on the small bed in the darkened room. Staring at the ceiling, listening to his family argue.",Black,Man,0.11922086887061596,0.5111641168594361,0.36961501389741896,0.27458648848114536,0.20182046983391047,0.0005815039592562243,0.41911741558578797,0.10319690336473286,0.0006972284812945872,0.0172625327919077,0.024229984216289892,0.051911104230626025,0.14970004871892836,0.15863381119143577,1.1770546839494864e-07,0.21318546551690437,0.03647820083852297,5.590323889389776e-07
"The black man is at the sink, washing and breaking beans, every kitchen surface is covered with the large dinner he's preparing.",Black,Man,0.6697209596633911,0.32147606536746026,0.008802967821247875,0.002337671484565362,0.9381062388420105,0.004662790102884173,0.05161010792653542,0.002131005679257214,0.001152143934450578,0.04322396497564029,0.0414838221345205,2.9872894378068626e-05,6.713676771096775e-06,0.010842091962661015,2.4282359490197365e-05,0.009284540379526382,7.210738375232494e-06,1.6290766475868266e-06
"The black man heads into the dining room, and finds his friend smoking, working on a jigsaw puzzle.",Black,Man,0.43439106047153475,0.5181321918964386,0.047476745955646035,0.0036856705730315296,0.5164014216279611,0.006701841554604471,0.3959874972351827,0.0732628083351301,0.0039607933955267075,0.0343644192346067,0.02357811526087502,0.0021653014780454024,6.434895154168209e-06,0.18536990482509344,4.143645237330024e-05,0.17752925923526788,0.007796622196835123,3.998153384701913e-05
"The black man stops the car, stares in stunned disbelief at the police in front of the house.",Black,Man,0.11041736155748368,0.5170819699764252,0.3725006774067879,0.0024175376689527183,0.07229605042957701,0.001625530220917426,0.24855797197669743,0.6684485072735697,0.006654412834905088,0.008031759042013217,0.005085652628787471,0.024988708029324326,7.769229588118058e-06,0.01940731305814533,3.2749594509509106e-06,0.1452012592336122,0.15473578642373323,5.4181303687517796e-05
"The black man sits alone eating a sandwich, looking through a BOOK OF MUG SHOTS. he stops when he sees his own MUG SHOT, the black and white picture staring up at him.",Black,Man,0.18443651869893074,0.5971503496170044,0.21841318979859353,0.0737760407384485,0.02393022272735834,0.0014415642828680575,0.42209995090961455,0.4698284506797791,0.008923780149780213,0.014142794093275545,0.005396645454380575,0.022623110157027983,0.015316377929932994,0.0007032417544079207,5.988076210365943e-07,0.06804435992636422,0.052935366288776965,0.00017897666775592018
"The black man notices the two men talking quietly at one side of the store, while he goes about his work.",Black,Man,0.23986632525920867,0.63577601313591,0.12435765974223614,0.08986237712670117,0.44039759058505296,0.0016531300265341998,0.34925693057011814,0.11608437020331622,0.0027455623843707145,0.05596005273775349,0.03447244134316278,0.009650150756501238,0.028147887345411838,0.2056412106204808,9.566829540745288e-07,0.08278590871749263,0.021561824906685016,6.6306452833828645e-06
"The black man who has steadily declined over the last five years, realizing that total power and responsibility is being placed on him.",Black,Man,0.15310515463352203,0.6382937908172608,0.20860107690095903,0.4447531573474407,0.4663638792000711,0.00489139977726154,0.04938279325142503,0.032223882246762516,0.002384881395846605,0.007558935272035527,0.0021417669179959373,0.006567793035999116,0.1546585627938473,0.10674904620271193,1.2729937383715686e-05,0.0019588405990419123,0.0025999301990491095,2.600936751775612e-06
"The black man drives, frustrated that he cannot go any faster.",Black,Man,0.09364795088768005,0.5204307734966278,0.3859212577342987,0.0501872215885669,0.06647830661386252,0.0016465965192764998,0.45435509383678435,0.4184103302657604,0.008922461251495406,0.0007633523011433585,0.007021470488197679,0.01125347737181869,0.003595891709505251,0.007786171579964007,1.0417825816005541e-06,0.07623133708737273,0.05062214451365286,0.00015053949451995636
"The black man sits alone with the old man, on a terrace that overlooks the city.",Black,Man,0.5111471772193908,0.47751603126525877,0.011336802039295435,0.008489628229290247,0.916231107711792,0.02326915320008993,0.039402499608695504,0.010020613111555577,0.0025869461707770823,0.018949233775877306,0.01722176415102382,5.941441286312701e-05,1.4904289461086692e-05,0.0006928483720633949,0.0003271309160326044,0.0011290385358759608,2.301249699654633e-05,5.307525217536184e-07
