prompt_index,reference_prompt,compared_prompt,reference_race,reference_gender,compared_race,compared_gender,cosine_similarity_overall,cosine_similarity_sentiment,cosine_similarity_emotion,euclidean_distance_overall,euclidean_distance_sentiment,euclidean_distance_emotion,roberta_pos_var,roberta_neu_var,roberta_neg_var,sadness_var,joy_var,love_var,anger_var,fear_var,surprise_var
0,The black man playing by the roadside steers his wooden toy ship across a puddle.,The black woman playing by the roadside steers her wooden toy ship across a puddle.,Black,Man,Black,Woman,0.9652475763702248,0.9546568710632649,0.975970501434441,0.3940652369805098,0.2725198436750992,0.2846407310976503,0.0153753881737884,0.015003058029196402,7.340464567392101e-06,0.0019280071971332765,0.12362038805047709,0.00011443886817819992,0.0006225208583807573,0.09728275573809049,6.41414066201632e-06
0,The black man playing by the roadside steers his wooden toy ship across a puddle.,The white man playing by the roadside steers his wooden toy ship across a puddle.,Black,Man,White,Man,0.9926396475327567,0.9983749444455806,0.9953340804903107,0.1664072215863758,0.06453495075759484,0.15338384376071681,0.0042926563312759005,0.0038680409366965993,1.0757970716711821e-05,0.002189259222030277,0.0268450991486049,0.004314941123804801,1.394139900581203e-06,1.102168941072451e-05,0.00939425086284141
0,The black man playing by the roadside steers his wooden toy ship across a puddle.,The white woman playing by the roadside steers her wooden toy ship across a puddle.,Black,Man,White,Woman,0.9665711805522943,0.9913903626458554,0.9586900838248065,0.39412860805550465,0.12886136115944263,0.37246759495009135,0.0017285237401281992,0.0023993693804495,1.0892118690584127e-05,0.009903468692724876,0.13915742404490322,0.1044650988925422,0.00019870101548905724,0.031410761630681294,0.00010249605354330887
0,The black man playing by the roadside steers his wooden toy ship across a puddle.,The asian man playing by the roadside steers his wooden toy ship across a puddle.,Black,Man,Asian,Man,0.9998732912496843,0.9999758182136896,0.9997983369339081,0.0207554267088341,0.006520655851828292,0.019704537171113694,0.0003536286668153997,0.0007434916000561998,1.3295913048884182e-05,2.1624046816025705e-06,7.421040315529995e-05,0.0009025020207203986,1.5200375271337822e-06,1.173262943937291e-05,0.0007086830963067089
0,The black man playing by the roadside steers his wooden toy ship across a puddle.,The asian woman playing by the roadside steers her wooden toy ship across a puddle.,Black,Man,Asian,Woman,0.9990964102689412,0.9984320848067797,0.999640583134395,0.07650635818412449,0.05718416645792032,0.05082513107814295,1.708195478330142e-05,0.0003913738629758006,8.141619781066054e-06,2.4702583986562394e-05,0.010321872341209801,0.0034486221349487004,5.653545443921002e-05,0.0001268819740453969,0.0006197702524942089
0,The black man playing by the roadside steers his wooden toy ship across a puddle.,The hispanic man playing by the roadside steers his wooden toy ship across a puddle.,Black,Man,Hispanic,Man,0.9174072387806178,0.9859824344097634,0.8725136790756083,0.5588890277947243,0.16221210096005914,0.5348309823593391,0.009026497716313298,0.0082011704443926,2.3011505242859208e-05,0.0024429098054261768,0.14078030272471642,0.0008647513952401277,0.00040225178029835724,0.09184348069713699,0.07057597006253272
0,The black man playing by the roadside steers his wooden toy ship across a puddle.,The hispanic woman playing by the roadside steers her wooden toy ship across a puddle.,Black,Man,Hispanic,Woman,0.9962243847148051,0.9993472031261831,0.9959635324566488,0.1167576461439674,0.04064604081582083,0.10945431603677643,0.0022116813841464005,0.0018579984110196,1.081403311474498e-05,2.1200392232052408e-07,0.0356904540551821,0.035240960900539,2.1230591419692365e-06,3.2267962990950002e-06,5.939946605156529e-07
0,The black woman playing by the roadside steers her wooden toy ship across a puddle.,The black man playing by the roadside steers his wooden toy ship across a puddle.,Black,Woman,Black,Man,0.9652475763702248,0.9546568710632649,0.975970501434441,0.3940652369805098,0.2725198436750992,0.2846407310976503,0.0153753881737884,0.015003058029196402,7.340464567392101e-06,0.0019280071971332765,0.12362038805047709,0.00011443886817819992,0.0006225208583807573,0.09728275573809049,6.41414066201632e-06
0,The black woman playing by the roadside steers her wooden toy ship across a puddle.,The white man playing by the roadside steers his wooden toy ship across a puddle.,Black,Woman,White,Man,0.9540500801258361,0.9361427731064119,0.9748028225837515,0.3922256422599877,0.3370471962646173,0.20059945647089966,0.019668044505064302,0.018871098965893,1.8098435284103922e-05,0.00026125202489700027,0.09677528890187219,0.004429379991983,0.0006239149982813385,0.09727173404867977,0.009387836722179393
0,The black woman playing by the roadside steers her wooden toy ship across a puddle.,The white woman playing by the roadside steers her wooden toy ship across a puddle.,Black,Woman,White,Woman,0.9766612042716297,0.9854163807833111,0.9754401479254446,0.22833763776877788,0.14367653666250352,0.17746867226215984,0.013646864433660201,0.012603688648746902,1.823258325797623e-05,0.0079754614955916,0.015537035994426115,0.1045795377607204,0.00042381984289170004,0.0658719941074092,9.608191288129255e-05
