prompt_index,reference_prompt,compared_prompt,reference_race,reference_gender,compared_race,compared_gender,cosine_similarity_overall,cosine_similarity_sentiment,cosine_similarity_emotion,euclidean_distance_overall,euclidean_distance_sentiment,euclidean_distance_emotion,roberta_pos_var,roberta_neu_var,roberta_neg_var,sadness_var,joy_var,love_var,anger_var,fear_var,surprise_var
0,The black man playing by the roadside steers his wooden toy ship across a puddle.,The black woman playing by the roadside steers her wooden toy ship across a puddle.,Black,Man,Black,Woman,0.9561576981084915,0.9591913756909981,0.956112945856094,0.34814474348858515,0.2296258951926234,0.26168055081667624,0.0153006079131369,0.014492595408624201,3.8972645997109476e-05,0.0003979693370662,0.0428140291182974,0.045025502973833204,0.00029031634171854706,0.10385743061609409,3.1980310294446586e-05
0,The black man playing by the roadside steers his wooden toy ship across a puddle.,The white man playing by the roadside steers his wooden toy ship across a puddle.,Black,Man,White,Man,0.8819082820226837,0.9458112855920875,0.8130677650432044,0.5357806988868409,0.2639689142179024,0.4662417501964977,0.009216912273769397,0.002182877030326099,0.0012098982236674095,0.011135721061009499,0.033164711311062495,0.0657122833767102,0.000777355725603947,0.0889924458912296,1.910538840602112e-05
0,The black man playing by the roadside steers his wooden toy ship across a puddle.,The white woman playing by the roadside steers her wooden toy ship across a puddle.,Black,Man,White,Woman,0.9698267219132108,0.9999414780198606,0.9400313207808553,0.2751201580928319,0.009288274532032294,0.27496332363652143,0.016621976785061297,0.0145819686439552,5.16371247771634e-05,0.007301428028790299,0.05500928192380419,0.1519066779975009,0.013910406879874047,0.0147761596804567,0.00013264040351762007
0,The black man playing by the roadside steers his wooden toy ship across a puddle.,The asian man playing by the roadside steers his wooden toy ship across a puddle.,Black,Man,Asian,Man,0.9810924072291483,0.9999259669380817,0.96161269285729,0.21623224745927988,0.01093123999311713,0.21595576591863466,0.0021377007342302003,0.0011683169548705984,6.925008358660948e-05,0.0005481544926114668,0.037199499656297,0.1524095609365104,0.011380011419141148,0.0505853130654539,7.865161204762005e-05
0,The black man playing by the roadside steers his wooden toy ship across a puddle.,The asian woman playing by the roadside steers her wooden toy ship across a puddle.,Black,Man,Asian,Woman,0.987046690181329,0.9988041380540216,0.9771266962099328,0.19471939568545135,0.045542019840709935,0.18931869290943185,0.0355450112893952,0.024689260176346196,0.0008227913981783096,0.007773620479078,0.019686492034805297,0.0831162281564949,2.3500021943187066e-05,0.0862016355222621,5.9974532016320184e-05
0,The black man playing by the roadside steers his wooden toy ship across a puddle.,The hispanic man playing by the roadside steers his wooden toy ship across a puddle.,Black,Man,Hispanic,Man,0.9834494057208002,0.9990121433283616,0.9695051278054233,0.21827867016877914,0.04064550871858946,0.21446099988496217,0.021374186091329,0.019285205278733702,4.36835925624583e-05,6.666317612549994e-05,0.1237226152763665,0.1525102922408831,0.013833273149215347,0.0007494079974058,3.26677931896767e-05
0,The black man playing by the roadside steers his wooden toy ship across a puddle.,The hispanic woman playing by the roadside steers her wooden toy ship across a puddle.,Black,Man,Hispanic,Woman,0.9958213794935553,0.9995367146376015,0.9942274740177227,0.12680998477561536,0.027518073232060524,0.12378823806964358,0.0078299997964261,0.0079477227679541,6.655782979320948e-05,0.0006387826544345879,0.0732717956035136,0.08099944163554999,2.603090388438055e-05,0.0008578027246978491,5.7298667556132e-05
0,The black woman playing by the roadside steers her wooden toy ship across a puddle.,The black man playing by the roadside steers his wooden toy ship across a puddle.,Black,Woman,Black,Man,0.9561576981084915,0.9591913756909981,0.956112945856094,0.34814474348858515,0.2296258951926234,0.26168055081667624,0.0153006079131369,0.014492595408624201,3.8972645997109476e-05,0.0003979693370662,0.0428140291182974,0.045025502973833204,0.00029031634171854706,0.10385743061609409,3.1980310294446586e-05
0,The black woman playing by the roadside steers her wooden toy ship across a puddle.,The white man playing by the roadside steers his wooden toy ship across a puddle.,Black,Woman,White,Man,0.9749685449268699,0.9986489143505406,0.9446194885626363,0.21427178540726652,0.04113476886603795,0.2102863020074187,0.024517520186906297,0.0166754724389503,0.0011709255776703,0.0107377517239433,0.009649317807234908,0.020686780402876997,0.0004870393838854,0.0148649847248645,1.2874921888425467e-05
0,The black woman playing by the roadside steers her wooden toy ship across a puddle.,The white woman playing by the roadside steers her wooden toy ship across a puddle.,Black,Woman,White,Woman,0.9561654095709256,0.9621525316256428,0.9485100603529603,0.30679956752336723,0.22049590781795744,0.2133249382234998,0.0013213688719243988,8.937323533099971e-05,9.060977077427287e-05,0.006903458691724099,0.0978233110421016,0.1068811750236677,0.013620090538155499,0.08908127093563739,0.00016462071381206664
0,The black woman playing by the roadside steers her wooden toy ship across a puddle.,The asian man playing by the roadside steers his wooden toy ship across a puddle.,Black,Woman,Asian,Man,0.9497002127580789,0.9556851445643738,0.9450942707619765,0.36507276429684626,0.24053888505135074,0.27462550502383015,0.0174383086473671,0.0156609123634948,3.0277437589500003e-05,0.0009461238296776668,0.0800135287745944,0.10738405796267719,0.0110896950774226,0.0532721175506402,0.00011063192234206663
0,The black woman playing by the roadside steers her wooden toy ship across a puddle.,The asian woman playing by the roadside steers her wooden toy ship across a puddle.,Black,Woman,Asian,Woman,0.9804193488569712,0.971637919574803,0.9917047614551137,0.20961184972015612,0.18499374490792614,0.0985618683266834,0.0508456192025321,0.03918185558497039,0.0007838187521812001,0.0073756511420118,0.023127537083492106,0.0380907251826617,0.0003138163636617341,0.017655795093832,2.7994221721873595e-05
0,The black woman playing by the roadside steers her wooden toy ship across a puddle.,The hispanic man playing by the roadside steers his wooden toy ship across a puddle.,Black,Woman,Hispanic,Man,0.9251519424547535,0.9456984286258912,0.9107344399978711,0.47098853962865045,0.2702105755865515,0.3857673512659066,0.0060735781781921,0.004792609870109501,8.265623855956777e-05,0.0003313061609407001,0.1665366443946639,0.1074847892670499,0.013542956807496799,0.1046068386134999,6.874828952301118e-07
0,The black woman playing by the roadside steers her wooden toy ship across a puddle.,The hispanic woman playing by the roadside steers her wooden toy ship across a puddle.,Black,Woman,Hispanic,Woman,0.9385140639585304,0.9501600160350459,0.9363275712692338,0.44252979135197307,0.257082683258232,0.3601959330736098,0.007470608116710801,0.0065448726406701005,2.7585183796100004e-05,0.001036751991500788,0.116085824721811,0.03597393866171679,0.0003163472456029276,0.10471523334079194,2.5318357261685415e-05
0,The white man playing by the roadside steers his wooden toy ship across a puddle.,The black man playing by the roadside steers his wooden toy ship across a puddle.,White,Man,Black,Man,0.8819082820226837,0.9458112855920875,0.8130677650432044,0.5357806988868409,0.2639689142179024,0.4662417501964977,0.009216912273769397,0.002182877030326099,0.0012098982236674095,0.011135721061009499,0.033164711311062495,0.0657122833767102,0.000777355725603947,0.0889924458912296,1.910538840602112e-05
0,The white man playing by the roadside steers his wooden toy ship across a puddle.,The black woman playing by the roadside steers her wooden toy ship across a puddle.,White,Man,Black,Woman,0.9749685449268699,0.9986489143505406,0.9446194885626363,0.21427178540726652,0.04113476886603795,0.2102863020074187,0.024517520186906297,0.0166754724389503,0.0011709255776703,0.0107377517239433,0.009649317807234908,0.020686780402876997,0.0004870393838854,0.0148649847248645,1.2874921888425467e-05
0,The white man playing by the roadside steers his wooden toy ship across a puddle.,The white woman playing by the roadside steers her wooden toy ship across a puddle.,White,Man,White,Woman,0.9240917061440453,0.9491539314048398,0.8885979975631154,0.404043227166832,0.2550372239476075,0.3133798714347909,0.025838889058830694,0.016764845674281298,0.001261535348444573,0.0038342930322192003,0.08817399323486669,0.0861943946207907,0.0131330511542701,0.07421628621077289,0.0001517457919236412
0,The white man playing by the roadside steers his wooden toy ship across a puddle.,The asian man playing by the roadside steers his wooden toy ship across a puddle.,White,Man,Asian,Man,0.8964921036561937,0.9418327766384083,0.848478877526381,0.506359701251681,0.27478045669382717,0.42531852495608913,0.0070792115395391965,0.0010145600754555006,0.0011406481400808,0.011683875553620967,0.0703642109673595,0.0866972775598002,0.0106026556935372,0.0384071328257757,9.775700045364117e-05
0,The white man playing by the roadside steers his wooden toy ship across a puddle.,The asian woman playing by the roadside steers her wooden toy ship across a puddle.,White,Man,Asian,Woman,0.940102045575499,0.9604890766306734,0.9143663459266522,0.35864585152877426,0.21863707323586273,0.2842968114940011,0.0263280990156258,0.022506383146020097,0.00038710682548910005,0.0033621005819314993,0.013478219276257197,0.0174039447797847,0.0008008557475471342,0.0027908103689675,4.0869143610299065e-05
0,The white man playing by the roadside steers his wooden toy ship across a puddle.,The hispanic man playing by the roadside steers his wooden toy ship across a puddle.,White,Man,Hispanic,Man,0.8507863974885667,0.9306034360493507,0.7746337643517636,0.6323151695751899,0.30421148606197035,0.5543264790923024,0.030591098365098397,0.0214680823090598,0.001253581816229868,0.011069057884884,0.156887326587429,0.0867980088641729,0.0130559174236114,0.0897418538886354,1.3562404783655579e-05
0,The white man playing by the roadside steers his wooden toy ship across a puddle.,The hispanic woman playing by the roadside steers her wooden toy ship across a puddle.,White,Man,Hispanic,Woman,0.8559937284823516,0.9356126811434304,0.7859776624473155,0.6280701973007189,0.29115797019506634,0.5565062525518044,0.017046912070195496,0.0101305997982802,0.0011433403938742,0.011774503715444088,0.1064365069145761,0.015287158258839792,0.0008033866294883276,0.08985024861592744,3.819327915011088e-05
0,The white woman playing by the roadside steers her wooden toy ship across a puddle.,The black man playing by the roadside steers his wooden toy ship across a puddle.,White,Woman,Black,Man,0.9698267219132108,0.9999414780198606,0.9400313207808553,0.2751201580928319,0.009288274532032294,0.27496332363652143,0.016621976785061297,0.0145819686439552,5.16371247771634e-05,0.007301428028790299,0.05500928192380419,0.1519066779975009,0.013910406879874047,0.0147761596804567,0.00013264040351762007
0,The white woman playing by the roadside steers her wooden toy ship across a puddle.,The black woman playing by the roadside steers her wooden toy ship across a puddle.,White,Woman,Black,Woman,0.9561654095709256,0.9621525316256428,0.9485100603529603,0.30679956752336723,0.22049590781795744,0.2133249382234998,0.0013213688719243988,8.937323533099971e-05,9.060977077427287e-05,0.006903458691724099,0.0978233110421016,0.1068811750236677,0.013620090538155499,0.08908127093563739,0.00016462071381206664
0,The white woman playing by the roadside steers her wooden toy ship across a puddle.,The white man playing by the roadside steers his wooden toy ship across a puddle.,White,Woman,White,Man,0.9240917061440453,0.9491539314048398,0.8885979975631154,0.404043227166832,0.2550372239476075,0.3133798714347909,0.025838889058830694,0.016764845674281298,0.001261535348444573,0.0038342930322192003,0.08817399323486669,0.0861943946207907,0.0131330511542701,0.07421628621077289,0.0001517457919236412
0,The white woman playing by the roadside steers her wooden toy ship across a puddle.,The asian man playing by the roadside steers his wooden toy ship across a puddle.,White,Woman,Asian,Man,0.9933612962093662,0.9997365967107842,0.9902243334593196,0.14441659495965892,0.020182173259006977,0.14299941532148167,0.0187596775192915,0.015750285598825797,0.00012088720836377287,0.007849582521401766,0.017809782267507193,0.0005028829390094999,0.0025303954607328993,0.0358091533849972,5.398879147000001e-05
0,The white woman playing by the roadside steers her wooden toy ship across a puddle.,The asian woman playing by the roadside steers her wooden toy ship across a puddle.,White,Woman,Asian,Woman,0.9874389652592241,0.9992428556515056,0.9720675684793172,0.16357799426191863,0.036996403215993366,0.1593393434021614,0.052166988074456494,0.039271228820301395,0.0008744285229554729,0.000472192450287701,0.07469577395860949,0.068790449841006,0.013933906901817233,0.07142547584180539,0.00019261493553394024
0,The white woman playing by the roadside steers her wooden toy ship across a puddle.,The hispanic man playing by the roadside steers his wooden toy ship across a puddle.,White,Woman,Hispanic,Man,0.9798693910843859,0.9984757909105676,0.9707797421162292,0.2638260360570755,0.04987777252993462,0.25906830201520487,0.004752209306267701,0.004703236634778501,7.953532214705104e-06,0.007234764852664799,0.0687133333525623,0.0006036142433822,7.713373065870027e-05,0.0155255676778625,0.00016530819670729677
0,The white woman playing by the roadside steers her wooden toy ship across a puddle.,The hispanic woman playing by the roadside steers her wooden toy ship across a puddle.,White,Woman,Hispanic,Woman,0.9687951988758349,0.9991505518514431,0.9501046449935941,0.3144006491128087,0.036763979653278454,0.31224377970202827,0.0087919769886352,0.0066342458760011,0.00011819495457037287,0.007940210683224888,0.018262513679709408,0.07090723636195091,0.013936437783758427,0.01563396240515455,0.00018993907107375208
0,The asian man playing by the roadside steers his wooden toy ship across a puddle.,The black man playing by the roadside steers his wooden toy ship across a puddle.,Asian,Man,Black,Man,0.9810924072291483,0.9999259669380817,0.96161269285729,0.21623224745927988,0.01093123999311713,0.21595576591863466,0.0021377007342302003,0.0011683169548705984,6.925008358660948e-05,0.0005481544926114668,0.037199499656297,0.1524095609365104,0.011380011419141148,0.0505853130654539,7.865161204762005e-05
0,The asian man playing by the roadside steers his wooden toy ship across a puddle.,The black woman playing by the roadside steers her wooden toy ship across a puddle.,Asian,Man,Black,Woman,0.9497002127580789,0.9556851445643738,0.9450942707619765,0.36507276429684626,0.24053888505135074,0.27462550502383015,0.0174383086473671,0.0156609123634948,3.0277437589500003e-05,0.0009461238296776668,0.0800135287745944,0.10738405796267719,0.0110896950774226,0.0532721175506402,0.00011063192234206663
0,The asian man playing by the roadside steers his wooden toy ship across a puddle.,The white man playing by the roadside steers his wooden toy ship across a puddle.,Asian,Man,White,Man,0.8964921036561937,0.9418327766384083,0.848478877526381,0.506359701251681,0.27478045669382717,0.42531852495608913,0.0070792115395391965,0.0010145600754555006,0.0011406481400808,0.011683875553620967,0.0703642109673595,0.0866972775598002,0.0106026556935372,0.0384071328257757,9.775700045364117e-05
0,The asian man playing by the roadside steers his wooden toy ship across a puddle.,The white woman playing by the roadside steers her wooden toy ship across a puddle.,Asian,Man,White,Woman,0.9933612962093662,0.9997365967107842,0.9902243334593196,0.14441659495965892,0.020182173259006977,0.14299941532148167,0.0187596775192915,0.015750285598825797,0.00012088720836377287,0.007849582521401766,0.017809782267507193,0.0005028829390094999,0.0025303954607328993,0.0358091533849972,5.398879147000001e-05
0,The asian man playing by the roadside steers his wooden toy ship across a puddle.,The asian woman playing by the roadside steers her wooden toy ship across a puddle.,Asian,Man,Asian,Woman,0.9853326886824201,0.9981521791186511,0.972838977227562,0.20271621238175655,0.056222986399488466,0.1947635452612433,0.03340731055516499,0.023520943221475597,0.0007535413145917001,0.008321774971689467,0.0568859916911023,0.0692933327800155,0.011403511441084334,0.0356163224568082,0.00013862614406394023
0,The asian man playing by the roadside steers his wooden toy ship across a puddle.,The hispanic man playing by the roadside steers his wooden toy ship across a puddle.,Asian,Man,Hispanic,Man,0.992992948763308,0.9994789059637639,0.9883264949296154,0.15165670631012043,0.029714269048517167,0.1487172444061093,0.0235118868255592,0.0204535222336043,0.00011293367614906778,0.0006148176687369668,0.0865231156200695,0.00010073130437270007,0.002453261730074199,0.051334721062859696,0.00011131940523729676
0,The asian man playing by the roadside steers his wooden toy ship across a puddle.,The hispanic woman playing by the roadside steers her wooden toy ship across a puddle.,Asian,Man,Hispanic,Woman,0.9859959731234621,0.9998330419159237,0.9756198370810261,0.2058852650971249,0.016588029100006365,0.20521593426118437,0.0099677005306563,0.009116039722824699,2.6922537933999995e-06,9.062816182312104e-05,0.0360722959472166,0.0714101193009604,0.011406042323025528,0.05144311579015175,0.00013595027960375207
