prompt_index,reference_prompt,compared_prompt,reference_race,reference_gender,compared_race,compared_gender,cosine_similarity_overall,cosine_similarity_sentiment,cosine_similarity_emotion,euclidean_distance_overall,euclidean_distance_sentiment,euclidean_distance_emotion,roberta_pos_var,roberta_neu_var,roberta_neg_var,sadness_var,joy_var,love_var,anger_var,fear_var,surprise_var
0,The black man playing by the roadside steers his wooden toy ship across a puddle.,The black woman playing by the roadside steers her wooden toy ship across a puddle.,Black,Man,Black,Woman,0.9969828797665807,0.999126805954006,0.9945913405015451,0.09841285212991979,0.043089558257890084,0.0884781296902537,0.0011800875483468,0.0011450879743012997,6.6206692961675325e-06,3.52712525748489e-05,0.025256342765842793,0.0253790098771964,2.199392403201098e-05,6.383020347597537e-05,4.185176476071721e-05
0,The black man playing by the roadside steers his wooden toy ship across a puddle.,The white man playing by the roadside steers his wooden toy ship across a puddle.,Black,Man,White,Man,0.9524887329784121,0.9673222288920504,0.9396333160720254,0.4050649079874276,0.23992142587960963,0.32636680144701935,0.04236989703378,0.0197302127276843,0.004411679627459811,1.4824827124841579e-05,0.0950210553211571,0.08401838174405102,0.03279258264955642,0.025550848930083095,0.004169717367898217
0,The black man playing by the roadside steers his wooden toy ship across a puddle.,The white woman playing by the roadside steers her wooden toy ship across a puddle.,Black,Man,White,Woman,0.9597350577673333,0.9723033635385485,0.9518217766006241,0.3311427950809092,0.21603421735335332,0.25096766259126124,0.009762318107641499,0.0079805280355519,7.730669473279662e-05,7.734181144877021e-05,0.0908543449630693,0.05866831734644517,6.007550212708713e-06,8.092936713156207e-05,0.14966135067971142
0,The black man playing by the roadside steers his wooden toy ship across a puddle.,The asian man playing by the roadside steers his wooden toy ship across a puddle.,Black,Man,Asian,Man,0.9887138487968702,0.9999904358221832,0.9824448281087244,0.20230655921471905,0.003761429016114371,0.20227158859576733,0.0007442889122009,0.0006412036069807,5.366925644758724e-06,4.29675779686795e-05,0.057389993049371604,0.0566601037259801,2.72164087128582e-05,0.0005866074677671976,9.240347382941723e-05
0,The black man playing by the roadside steers his wooden toy ship across a puddle.,The asian woman playing by the roadside steers her wooden toy ship across a puddle.,Black,Man,Asian,Woman,0.9688712110498364,0.9915500017333808,0.9471714524345619,0.3204335077134043,0.1259197247039842,0.294655486621222,0.009940813466506,0.0090420609100191,2.0877308539580685e-05,0.0014148269259516703,0.12144998911190669,0.06583991929361929,6.594753165695442e-05,0.1048030254493645,0.0005684253568964172
0,The black man playing by the roadside steers his wooden toy ship across a puddle.,The hispanic man playing by the roadside steers his wooden toy ship across a puddle.,Black,Man,Hispanic,Man,0.9843085663071836,0.9990497750614625,0.9814505030038346,0.23833847875204586,0.04460214680707956,0.23412791152282367,0.0067268473060295006,0.0061385808635412,1.334203685948884e-05,3.637009249968463e-05,0.0563708888013097,0.056422061908356504,3.0382553533143812e-05,8.824581129819046e-05,8.294089721687591e-05
0,The black man playing by the roadside steers his wooden toy ship across a puddle.,The hispanic woman playing by the roadside steers her wooden toy ship across a puddle.,Black,Man,Hispanic,Woman,0.9869660748854459,0.9911470498990587,0.9848183328206535,0.19105914681973166,0.12827403129127507,0.1415957996543992,0.0016391812448341998,0.0015808221253565003,1.4201143800764717e-06,1.7287559602350196e-05,0.0158052194593587,0.0559314280209123,0.0001215083648220268,0.007384598510346397,0.006044611168504817
0,The black woman playing by the roadside steers her wooden toy ship across a puddle.,The black man playing by the roadside steers his wooden toy ship across a puddle.,Black,Woman,Black,Man,0.9969828797665807,0.999126805954006,0.9945913405015451,0.09841285212991979,0.043089558257890084,0.0884781296902537,0.0011800875483468,0.0011450879743012997,6.6206692961675325e-06,3.52712525748489e-05,0.025256342765842793,0.0253790098771964,2.199392403201098e-05,6.383020347597537e-05,4.185176476071721e-05
0,The black woman playing by the roadside steers her wooden toy ship across a puddle.,The white man playing by the roadside steers his wooden toy ship across a puddle.,Black,Woman,White,Man,0.9671306107909653,0.9769661442623926,0.9598338521366051,0.33373239056558823,0.1972604092796217,0.2691944268432362,0.0435499845821268,0.020875300701985598,0.004405058958163643,2.0446425450007324e-05,0.0697647125553143,0.05863937186685461,0.03281457657358844,0.02561467913355907,0.0041278656031375
0,The black woman playing by the roadside steers her wooden toy ship across a puddle.,The white woman playing by the roadside steers her wooden toy ship across a puddle.,Black,Woman,White,Woman,0.9504746873059634,0.9812181487576194,0.9252121200477748,0.353474399832278,0.17295123148968436,0.3082726437149277,0.0109424056559883,0.009125616009853201,7.068602543662909e-05,0.00011261306402361912,0.0655980021972265,0.08404732722364157,1.5986373819302267e-05,1.7099163655586702e-05,0.14961949891495072
0,The black woman playing by the roadside steers her wooden toy ship across a puddle.,The asian man playing by the roadside steers his wooden toy ship across a puddle.,Black,Woman,Asian,Man,0.9754884149816452,0.9989707841873086,0.9578447899133306,0.29372074113877955,0.04582851167369606,0.2901234587083365,0.0019243764605477,0.0017862915812819997,1.2537436514088082e-06,7.82388305435284e-05,0.0826463358152144,0.0820391136031765,5.222484680847218e-06,0.0006504376712431729,5.055170906870002e-05
0,The black woman playing by the roadside steers her wooden toy ship across a puddle.,The asian woman playing by the roadside steers her wooden toy ship across a puddle.,Black,Woman,Asian,Woman,0.9722601615917551,0.9961028886160973,0.9476041686123989,0.28325318118968534,0.08284477263124718,0.27086732601359226,0.011120901014852799,0.010187148884320398,1.425663924341315e-05,0.001450098178526519,0.0961936463460639,0.0404609094164229,8.794145568896539e-05,0.10486685565284048,0.0005265735921357
0,The black woman playing by the roadside steers her wooden toy ship across a puddle.,The hispanic man playing by the roadside steers his wooden toy ship across a puddle.,Black,Woman,Hispanic,Man,0.971347635074725,0.9999980558694263,0.9566917325165939,0.3198793608040175,0.001704612042281952,0.3198748188997879,0.0079069348543763,0.0072836688378424995,6.7213675633213074e-06,1.0988399248357284e-06,0.0816272315671525,0.0818010717855529,8.388629501132834e-06,2.4415607822215095e-05,0.0001247926619775931
0,The black woman playing by the roadside steers her wooden toy ship across a puddle.,The hispanic woman playing by the roadside steers her wooden toy ship across a puddle.,Black,Woman,Hispanic,Woman,0.9782972625902698,0.9958258497056814,0.9628785856492524,0.23622593136995,0.08521630129019699,0.22031993247552228,0.002819268793181,0.0027259100996578,5.200554916091061e-06,5.25588121771991e-05,0.04106156222520149,0.0813104378981087,0.00014350228885403777,0.007448428713822373,0.0060027594037441005
