prompt_index,reference_prompt,compared_prompt,reference_race,reference_gender,compared_race,compared_gender,cosine_similarity_overall,cosine_similarity_sentiment,cosine_similarity_emotion,euclidean_distance_overall,euclidean_distance_sentiment,euclidean_distance_emotion,roberta_pos_var,roberta_neu_var,roberta_neg_var,sadness_var,joy_var,love_var,anger_var,fear_var,surprise_var
0,The black man playing by the roadside steers his wooden toy ship across a puddle.,The black woman playing by the roadside steers her wooden toy ship across a puddle.,Black,Man,Black,Woman,0.9839787722486558,0.9931683913385511,0.9693733692957991,0.1555730924397667,0.08206716120730859,0.13216644106067854,0.013716179297477597,0.0110999459381729,3.313552721440001e-05,0.00322444194038099,0.05851991061795239,0.0583185368050414,0.0007562463772447,0.10229473716254839,0.0007077115039234546
0,The black man playing by the roadside steers his wooden toy ship across a puddle.,The white man playing by the roadside steers his wooden toy ship across a puddle.,Black,Man,White,Man,0.967708100079508,0.9929129277997784,0.9408360477670225,0.2355771288351447,0.08232355532857265,0.22072475137209646,0.007988871405741099,0.0041311461252799,0.00015909449854089997,0.011007019944526207,0.1358643766613005,0.012370988781103986,0.0009620735124395252,0.0028278719614731884,0.00027785392988475454
0,The black man playing by the roadside steers his wooden toy ship across a puddle.,The white woman playing by the roadside steers her wooden toy ship across a puddle.,Black,Man,White,Woman,0.921907126972807,0.93993030814663,0.8904501658732389,0.34448758740879637,0.24219751592608343,0.24497359277678823,0.00046552450364530096,0.0038517122411270994,0.0005191680198031,0.0358672663640531,0.0769083429061452,0.1346817635483678,0.0008851097999748,0.03519071417395679,0.0012199625801075547
0,The black man playing by the roadside steers his wooden toy ship across a puddle.,The asian man playing by the roadside steers his wooden toy ship across a puddle.,Black,Man,Asian,Man,0.9449423435051458,0.9999742667559915,0.8588655454587728,0.2952583548989827,0.005855449878276446,0.2952002876766495,0.012972003477629997,0.012415727878365201,0.00017179492131096802,0.06749112361709703,0.021438147354673004,0.06280600261387029,0.00025475969651870005,0.10336024203489749,0.0006516212107453546
0,The black man playing by the roadside steers his wooden toy ship across a puddle.,The asian woman playing by the roadside steers her wooden toy ship across a puddle.,Black,Man,Asian,Woman,0.8637028751245501,0.9916553053556357,0.6617259289489386,0.4637092231806673,0.0897704316972286,0.4549368233674992,0.006241626570105699,0.005453404778779699,7.335782857819997e-05,0.06721406705937641,0.0539684760085985,0.1812334224443537,0.0015644270404133998,0.06851430520438109,0.002982169188559755
0,The black man playing by the roadside steers his wooden toy ship across a puddle.,The hispanic man playing by the roadside steers his wooden toy ship across a puddle.,Black,Man,Hispanic,Man,0.9773250141457493,0.975956432537244,0.9807439639799089,0.19016222959225068,0.15212194861796782,0.11410778374926142,0.015115358985829701,0.01390052406685,3.0080369733600002e-05,0.03918566835906301,0.0012367586636624905,0.03672944599793171,0.0003627573359616,0.11401041830722158,4.711580892830969e-05
0,The black man playing by the roadside steers his wooden toy ship across a puddle.,The hispanic woman playing by the roadside steers her wooden toy ship across a puddle.,Black,Man,Hispanic,Woman,0.9397786408503187,0.9998580817073202,0.899663643432408,0.3651249820738057,0.012470858100246446,0.36491194860218057,0.0123629558561565,0.0104646847553155,0.00021392695249144083,0.0673309210074719,0.061725849673783,0.053424403106814206,0.0009559074791899,0.1237528801777065,0.00010869719052655457
0,The black woman playing by the roadside steers her wooden toy ship across a puddle.,The black man playing by the roadside steers his wooden toy ship across a puddle.,Black,Woman,Black,Man,0.9839787722486558,0.9931683913385511,0.9693733692957991,0.1555730924397667,0.08206716120730859,0.13216644106067854,0.013716179297477597,0.0110999459381729,3.313552721440001e-05,0.00322444194038099,0.05851991061795239,0.0583185368050414,0.0007562463772447,0.10229473716254839,0.0007077115039234546
0,The black woman playing by the roadside steers her wooden toy ship across a puddle.,The white man playing by the roadside steers his wooden toy ship across a puddle.,Black,Woman,White,Man,0.9106458329542242,0.9724024686432681,0.8342645979870952,0.38395719349091867,0.16380490183424912,0.34726226482083367,0.005727307891736498,0.006968799812893001,0.0001922300257553,0.014231461884907197,0.0773444660433481,0.04594754802393741,0.0002058271351948252,0.0994668652010752,0.00042985757403870005
0,The black woman playing by the roadside steers her wooden toy ship across a puddle.,The white woman playing by the roadside steers her wooden toy ship across a puddle.,Black,Woman,White,Woman,0.8997289056029334,0.8938948647457172,0.9114967292647536,0.387311511868944,0.3237869968035608,0.21253749769661368,0.014181703801122898,0.0149516581793,0.0005523035470175,0.03909170830443409,0.018388432288192806,0.0763632267433264,0.0001288634227301,0.0671040229885916,0.0005122510761841
0,The black woman playing by the roadside steers her wooden toy ship across a puddle.,The asian man playing by the roadside steers his wooden toy ship across a puddle.,Black,Woman,Asian,Man,0.9668170416309545,0.9929034843927614,0.9289561848912179,0.23012892836021412,0.08350411860908025,0.21444436538072342,0.0007441758198475992,0.001315781940192301,0.000138659394096568,0.07071556555747802,0.0799580579726254,0.004487465808828889,0.000501486680726,0.0010655048723490976,5.609029317810003e-05
0,The black woman playing by the roadside steers her wooden toy ship across a puddle.,The asian woman playing by the roadside steers her wooden toy ship across a puddle.,Black,Woman,Asian,Woman,0.9059584797320657,0.9698620746470821,0.8021211182394331,0.38364329515224976,0.17173645363568746,0.3430579665419732,0.007474552727371898,0.0056465411593932015,0.00010649335579259998,0.0704385089997574,0.004551434609353894,0.1229148856393123,0.0023206734176580996,0.033780431958167295,0.0022744576846363
0,The black woman playing by the roadside steers her wooden toy ship across a puddle.,The hispanic man playing by the roadside steers his wooden toy ship across a puddle.,Black,Woman,Hispanic,Man,0.9414643793632967,0.9438878141784653,0.9441078859135366,0.30293158373984835,0.2340903964914198,0.19227384298864633,0.028831538283307298,0.0250004700050229,3.0551574808000107e-06,0.042410110299444,0.0572831519542899,0.02158909080710969,0.0003934890412831,0.011715681144673199,0.0006605956949951449
0,The black woman playing by the roadside steers her wooden toy ship across a puddle.,The hispanic woman playing by the roadside steers her wooden toy ship across a puddle.,Black,Woman,Hispanic,Woman,0.8847761907563617,0.9914798253823602,0.7940070713027998,0.4833156363309971,0.09144927899986093,0.47458511743673787,0.026079135153634095,0.0215646306934884,0.00018079142527704082,0.07055536294785289,0.003205939055830609,0.004894133698227193,0.00019966110194520001,0.0214581430151581,0.0005990143133969
0,The white man playing by the roadside steers his wooden toy ship across a puddle.,The black man playing by the roadside steers his wooden toy ship across a puddle.,White,Man,Black,Man,0.967708100079508,0.9929129277997784,0.9408360477670225,0.2355771288351447,0.08232355532857265,0.22072475137209646,0.007988871405741099,0.0041311461252799,0.00015909449854089997,0.011007019944526207,0.1358643766613005,0.012370988781103986,0.0009620735124395252,0.0028278719614731884,0.00027785392988475454
0,The white man playing by the roadside steers his wooden toy ship across a puddle.,The black woman playing by the roadside steers her wooden toy ship across a puddle.,White,Man,Black,Woman,0.9106458329542242,0.9724024686432681,0.8342645979870952,0.38395719349091867,0.16380490183424912,0.34726226482083367,0.005727307891736498,0.006968799812893001,0.0001922300257553,0.014231461884907197,0.0773444660433481,0.04594754802393741,0.0002058271351948252,0.0994668652010752,0.00042985757403870005
